id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;Disponível;Data;Status
16493;Sem Marca;Blusa Mescla Manga Curta;59;59;Blusa mescla em preto e off white, de manga curta. Possui aplicação de pedrarias e strass na gola.;M;Vintage;;DISPONIVEL;2018-11-17 02:18:50.915515;VERIFICADO
16494;Zara;Colete Tricô Zara;79;79;Colete de tricô off white, com detalhes tressê nas costas. Não possui botões.;M;Vintage;;DISPONIVEL;2018-11-17 02:35:45.228757;VERIFICADO
16495;Lucienne;Blusa Metalizada Ouro;59;59;Blusa de manga longa metalizada, com leve transparência. Possui elastano.;G;Vintage;;DISPONIVEL;2018-11-17 02:31:11.868240;VERIFICADO
16496;Marc Anthony;Jaqueta de Couro Marc Anthony;129;179;Jaqueta preta em couro sintético. É forrada e possui 4 bolsos na parte da frente. Fechamento por zíper na parte da frente e por botões de pressão nas mangas e na gola.;M;Vintage;;VENDIDO;2018-11-17 03:37:38.023765;VERIFICADO
16497;Quessada;Suéter Gola Losangos;89;89;Suéter em lã jacquard, de excelente qualidade. Possui losangos nas cores marrom, preto e turquesa. Tem gola alta preta.;P;Vintage;;VENDIDO;2018-11-17 02:31:23.802391;VERIFICADO
16498;Linha Fina Malhas;Colete Tricô Azul e Verde;59;59;Colete gola V com padronagem geométricas nas cores azul e verde.;G;Vintage;;DISPONIVEL;2018-11-17 02:31:08.828047;VERIFICADO
16499;Harley Davidson;Bomber Jacket Harley Davidson;299;299;Bomber jacket dupla face da marca Harley Davidson. De um lado é de lã batida com recortes em couro. Do outro lado, é de tecido impermeável, com acabamento em matelassê. Possui detalhes bordados na parte das costas, nos dois lados. Também apresenta uma camada de fibra entre as duas faces, por isso é ideal para o frio. Fechamento por botões de pressão.;M;Vintage;;VENDIDO;2018-11-17 02:13:55.842205;VERIFICADO
16500;Rave Confecções;Trench Coat Bege;99;189;Trench coat leve, na cor bege. É forrado, possui fechamento por botões na parte da frente. Acompanha cinto com fivela ajustável na cintura e nos punhos.;M;Vintage;;DISPONIVEL;2018-11-17 02:25:09.653296;VERIFICADO
16501;Sem Marca;Casaco Moletom 80’s;89;189;Casaco amplo de moletom vermelho, sem cava. Possui 2 bolsos e 4 botões dourados na parte da frente. Ribana larga no quadril, com pequena manchinha escura que não compromete a peça. Não é forrado.;G;Vintage;;VENDIDO;2018-11-17 02:57:59.229001;VERIFICADO
16502;Sem Marca;Cardigan Marrom Bolsos;69;189;Cardigan liso marrom, de lã sintética com textura aveludada. Possui 2 bolsos grandes na parte da frente. Sem botões.;G;Vintage;;VENDIDO;2018-11-17 03:16:30.951608;VERIFICADO
16503;Sem Marca;Cardigan Verde Esmeralda;49;89;Cardigan de tricô na cor verde esmeralda. Possui botões na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 02:44:04.052305;VERIFICADO
16504;Sem Marca;Cardigan Cinza;99;99;Cardigan cinza em lâ acrílica, com dois bolsos na frente e 5 botões.;M;Vintage;;VENDIDO;2018-11-17 01:54:31.248577;VERIFICADO
16505;Porto Fino;Colete Xadrez Porto-Fino;49;49;Colete xadrez bege em lã acrílica com 5 botões;G;Vintage;;DISPONIVEL;2018-11-17 03:39:17.061663;VERIFICADO
16506;Lucirene;Cardigan Tricô Couro;69;149;Cardigam em tricô cinza com detalhes e cotoveleira em couro sintético preto.;GG;Vintage;;VENDIDO;2018-11-17 02:49:23.829073;VERIFICADO
16507;Di Mincatti;Colete Étnico Gola V;59;59;Suéter de lã sintética com padronagem étnica e gola V.;GG;Vintage;;VENDIDO;2018-11-17 03:29:13.015465;VERIFICADO
16508;Sem Marca;Suéter Vermelho e Cinza;69;119;Suéter vermelho com padronagem tramada em cinza.;G;Vintage;;DISPONIVEL;2018-11-17 01:43:19.495986;VERIFICADO
16509;Gdom;Colete G’Dom;69;69;Colete de lã sintética com padronagem colorida.;G;Vintage;;VENDIDO;2018-11-17 03:33:01.906982;VERIFICADO
16510;Sem Marca;Jaqueta Couro Preta;99;199;Jaqueta em couro preta, estilo vintage, anos 80. Fechamento em ziper e elástico na barra. Possui dois bolsos na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 03:16:53.574921;VERIFICADO
16511;Caul;Jaqueta Jeans Caul;39;79;Jaqueta jeans, modelagem reta, com dois bolso na frente e cinco botões.;M;Vintage;;VENDIDO;2018-11-17 03:41:35.207996;VERIFICADO
16512;Rocawear;Jaqueta Jeans Oversized RocaWear;159;199;Jaqueta jeans oversized, com três bolsos na parte da frente. Os bolsos possuem detalhes em outro tecido.;GG;Vintage;;VENDIDO;2018-11-17 02:37:29.010342;VERIFICADO
16513;Sem Marca;Suéter Marinho Losangos;69;119;Suéter marinho com padronagem de losangos azuis na parte da frente.;G;Vintage;;DISPONIVEL;2018-11-17 02:50:52.026098;VERIFICADO
16514;Oshkosh;Jaqueta Xadrez com Pelos OshKosh;189;259;Jaqueta ampla forrada com fibra nas mangas e pelo sintético no corpo.;GG;Vintage;;VENDIDO;2018-11-17 03:06:30.370380;VERIFICADO
16515;Scorian;Jaqueta Jeans com Pelos Scorian;199;199;Jaqueta jeans longa, levemente acinturada. Forrada com pelo sintético no corpo, na gola e nos punhos. Possui 4 bolsos na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 02:27:28.234594;VERIFICADO
16516;Sem Marca;Jaqueta Jeans Ampla com Pelos;199;199;Jaqueta ampla de jeans fino. Forrada com pelo sintético no corpo e na gola, e com fibra nos braços. Possui 2 braços na parte da frente.;G;Vintage;;VENDIDO;2018-11-17 01:16:24.338867;VERIFICADO
16517;Levi's;Jaqueta Jeans com Pelos Levi’s;259;259;Jaqueta jeans oversized forrada com pelos no corpo e fibra nas mangas.;GG;Vintage;;VENDIDO;2018-11-17 02:04:39.929818;VERIFICADO
16518;Mine;Jaqueta Jeans com Pelos Mine;199;199;Jaqueta jeans longa, levemente acinturada. Forrada com pelo sintético no corpo e na gola. Possui 4 bolsos na parte da frente.;P;Vintage;;VENDIDO;2018-11-17 02:18:05.196883;VERIFICADO
16519;Yampassi;Jaqueta Jeans com Pelos Yampassi;149;199;Jaqueta de jeans escuro, forrada com pelo sintético no corpo, gola e punhos. Possui 4 bolsos na parte da frente.;P;Vintage;;VENDIDO;2018-11-17 01:41:38.943784;VERIFICADO
16520;Sport;Jaqueta Jeans com Pelos Sport;149;199;Jaqueta jeans com manga 7/8 forrada com pelo sintético no corpo e fibra nas mangas.;P;Vintage;;VENDIDO;2018-11-17 01:16:51.594932;VERIFICADO
16521;HG;Jaqueta Jeans com Pelos HG;199;199;Jaqueta jeans forrada com pelo sintético no corpo, gola e punhos. Possui 4 bolsos na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 02:09:10.075202;VERIFICADO
16522;Blue Air;Jaqueta Jeans com Pelos Blue Air;149;199;Jaqueta jeans forrada com pelo sintético no corpo, gola e punhos. Possui 4 bolsos na parte da frente.;P;Vintage;;VENDIDO;2018-11-17 02:18:54.092627;VERIFICADO
16523;JHP;Jaqueta Xadrez com Pelos JHP;149;199;Jaqueta ampla forrada com fibra nas mangas e pelo sintético no corpo. Possui dois bolsos na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 02:09:52.063060;VERIFICADO
16524;Always;Jaqueta Jeans Forrada Always;189;259;Jaqueta jeans oversized, forrada com flanela no corpo. Possui 4 bolsos na parte da frente.;G;Vintage;;VENDIDO;2018-11-17 03:15:09.970902;VERIFICADO
16525;Peleteria Cordeiro;Casaco Patchwork Peleteria;89;169;Casaco de lã rosé, com patchwork no corpo e nas mangas. Possui 2 bolsos na parte da frente. Forrado.;M;Vintage;;VENDIDO;2018-11-17 03:01:53.425649;VERIFICADO
16526;Oshkosh;Bomber Jacket Jeans OshKosh;189;259;Jaqueta jeans estilo bomber, forrada, com gola em lã. Possui aplicações nas mangas (cotelê amarelo e tecido sintético azul). Possui 2 bolsos grandes na parte da frente. Peça vintage, garimpada em Buenos Aires.;M;Vintage;;VENDIDO;2018-11-17 01:53:52.628491;VERIFICADO
16527;Tevari;Blazer Cinza Tevari;119;119;Blazer cinza, forrado, com 4 botões na parte da frente. Possui 3 bolsos na parte da frente e 3 bolsos internos.;46;Vintage;;VENDIDO;2018-11-17 02:55:18.746491;VERIFICADO
16528;Seruchi;Jaqueta Jeans Seruchi;159;199;Jaqueta jeans longa modelagem reta e aplicação em couro na gola. O couro da gola apresenta desgastes naturais e manchas de uso.;M;Vintage;;VENDIDO;2018-11-17 03:29:06.173513;VERIFICADO
16529;Zara Basic;Blazer Preto Zara Basic;99;99;Blzer preto forrado, acinturado, com 1 botão e 3 bolsos na parte da frente.;G;Vintage;;DISPONIVEL;2018-11-17 02:25:00.105146;VERIFICADO
16530;Americanino;Jaqueta Jeans Americanino;199;199;Jaqueta Jeans Cropped, oversized, com 1 bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 02:26:39.479249;VERIFICADO
16531;Modern Mascara;Colete Parka Jeans com Capuz;199;199;Colete jeans estilo parka, com capuz. Possui regulagem na cintura e 2 bolsos grandes na parte da frente. Detalhe com botões nas costas.;M;Vintage;;DISPONIVEL;2018-11-17 02:59:39.342582;VERIFICADO
16532;Testoni;Casaco Cinza Testoni;179;179;Casaco de lã sintética cinza, risca de giz, com comprimento médio. É forrado e possui 2 bolsos na parte da frente. Os botões são pretos.;GG;Vintage;;VENDIDO;2018-11-17 03:28:11.461924;VERIFICADO
16533;Karthun;Jaqueta Jeans Cropped Karthun;129;229;Jaqueta Jeans Cropped, oversized, com mangas e recortes em veludo cotelê nas cores caramelo e bege.;M;Vintage;;VENDIDO;2018-11-17 02:46:57.574446;VERIFICADO
16534;Sem Marca;Casaco Listrado de Lã;179;179;Casaco de lã sintética preta com listras coloridas. É forrado e possui 2 bolsos na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 03:41:31.831219;VERIFICADO
16535;Roscel;Parka Jeans Roscel;129;199;Jaqueta estilo Parka em jeans. Possui regulagem na cintura.;M;Vintage;;VENDIDO;2018-11-17 02:52:17.891791;VERIFICADO
16536;Sem Marca;Colete de Couro com Franjas;169;169;Colete marrom de couro natural com franjas. Modelagem reta, sem forro.;M;Vintage;;VENDIDO;2018-11-17 02:47:53.699630;VERIFICADO
16537;Rocawear;Jaqueta Jeans Oversized RocaWear;149;199;Jaqueta jeans oversized, com detalhes bordados na parte da frente e das costas. Possui 4 bolsos grandes na parte da frente.;GG;Vintage;;VENDIDO;2018-11-17 02:28:08.631820;VERIFICADO
16538;Briher;Camisa Jeans Briher;89;89;Camisa jeans, com 2 bolsosna frente.;P;Vintage;;VENDIDO;2018-11-17 03:19:22.262412;VERIFICADO
16539;Couro Pele;Jaqueta Preta de Couro;99;189;Jaqueta preta em couro natural, justa e curta. Possui zíper preto e dois bolsos na parte da frente. É forrada.;M;Vintage;;VENDIDO;2018-11-17 02:45:07.911836;VERIFICADO
16540;Uniform;Colete Jeans Oversized Uniform;199;199;Colete oversize jeans claro, pequeno bordado no bolso. Possui desfiados na gola e na barra.;G;Vintage;;DISPONIVEL;2018-11-17 03:25:55.377248;VERIFICADO
16541;Cedroblue;Jaqueta Jeans Cedroblue;129;199;Jaqueta jeans oversized em tom de marrom. Possui 4 bolsos na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 01:09:06.032963;VERIFICADO
16542;Diferent;Salopete Jeans Diferent;149;149;Salopete jeans com 3 bolsos grandes na parte da frente.;M;Vintage;;VENDIDO;2018-11-17 01:19:03.167874;VERIFICADO
16543;Caricatoon;Jardineira Vintage Caricatoon;189;189;Jardineira jeans vintage, cintura alta, com calça reta estilo mom jeans. Possui 4 bolsos na parte da frente e 3 bolsos na parte das costas.;34;Vintage;;VENDIDO;2018-11-17 02:47:44.070777;VERIFICADO
16544;Darronier;Jardineira Vintage Darronier;169;169;Jardineira jeans, cintura super alta, com recortes em jeans cor mostarda.;36;Vintage;;VENDIDO;2018-11-17 02:43:47.025530;VERIFICADO
16545;Sem Marca;Suéter Étnico Preto;99;99;Suéter de lã sintética, com detalhes coloridos geométricos. Modelagem e cava ampla.;G;Vintage;;VENDIDO;2018-11-17 02:29:21.524370;VERIFICADO
16546;Julliene Von Lang;Casaco Oversized Von Lang;359;359;Casaco oversized de tafetá verde, forrado, com camada de fibra interna. Gola e punhos estampados. Possui 3 bolsos na parte da frente. Peça vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 02:28:29.509527;VERIFICADO
16547;Izzi;Bomber Jacket Turquesa e Pink;189;299;Jaqueta estilo bomber turquesa, com detalhes em rosa pink. É forrada com tecido peluciado pink, e possui uma camada de fibra interna. Possui 2 bolsos na parte da frente. Oversized, estilo anos 80, com cava ampla. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 03:07:44.852600;VERIFICADO
16548;CFTC Sport;Bomber Jacket Vintage CFTC;359;359;Bomber jacket colorida, com recortes em diferentes tecidos, bordados, matelassê e estampa. Dois bolsos na parte da frente. Peça vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 02:28:23.165502;VERIFICADO
16549;K-Way;Bomber Jacket Vintage K-Way;399;399;Bomber jacket colorida, forrada, com recortes em mix de cores e estampa em pied-de-poule colorido. O tecido é totalmente impermeável. Dois bolsos na parte da frente. Tem capuz embutido na gola. Possui compartimento interno que comporta a jaqueta totalmente dobrada, e vira uma pochete super cool. Peça vintage, anos 80, garimpada em Buenos Aires, Argentina.;GG;Vintage;;VENDIDO;2018-11-17 03:27:35.934282;VERIFICADO
16550;Dois Ponto Sete;Jaqueta Roxa Holográfica;49;79;Jaqueta de tafetá holográfico roxo, forrada, com uma camada de fibra interna. Possui dois bolsos na parte da frente.;P;Vintage;;VENDIDO;2018-11-17 03:19:49.819649;VERIFICADO
16551;Sem Marca;Suéter Estampado Lurex;89;159;Suéter de lã sintética, com fios de lurex prateado. Estampa floral em verde e azul. Garimpado na Argentina.;M;Vintage;;VENDIDO;2018-11-17 02:18:21.702288;VERIFICADO
16552;Walterluzzi;Camisa Estampada Walterluzzi;129;129;Camisa estampada de manga longa, com um bolso na parte da frente. Garimpado na Argentina.;G;Vintage;;VENDIDO;2018-11-17 03:38:50.599648;VERIFICADO
16553;De Rosa;Parka Veludo De Rosa;299;299;Parka de veludo caramelo, forrada com tecido estampado. Possui camadas de fibra interna. Cintura regulável por cinto. Possui 2 bolsos grandes na parte da frente. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;2018-11-17 02:55:28.115809;VERIFICADO
16554;Sem Marca;Parka Oversized Bordada;149;299;Parka com bordados em estilo indiano. É forrada e possui camadas de fibra interna. Cintura regulável por cinto. Possui 2 bolsos na parte da frente. Garimpada em Buenos Aires, Argentina.;GG;Vintage;;VENDIDO;2018-11-17 03:15:13.340419;VERIFICADO
16555;Sem Marca;Suéter Étnico Vermelho;89;129;Suéter de lã sintética, com detalhes coloridos geométricos. Garimpado na Argentina.;M;Vintage;;DISPONIVEL;2018-11-17 02:29:56.572247;VERIFICADO
16556;Barrilete;Saia Camurça Cintura Alta;99;99;Saia cintura alta de camurça, com dois bolsos na parte da frente e dois bolsos na parte das costas. Garimpada em Buenos Aires, Argentina.;36;Vintage;;DISPONIVEL;2018-11-17 02:18:34.384691;VERIFICADO
16557;Mastin Club;Cardigan Marinho Mastin Club;159;159;Caridgan marinho com detalhes em verde e bege. Possui botões na parte da frente, não possui bolsos. Garimpado em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 01:41:29.212075;VERIFICADO
16558;Sylo;Jaqueta Sylo;149;199;Jaqueta forrada com pelo sintético no corpo e gola, com punhos e barra em lã verde. Possui 2 bolsos grandes na parte da frente. Garimapada em Buenos Aires. Argentina.;GG;Vintage;;VENDIDO;2018-11-17 01:42:36.693375;VERIFICADO
16559;Sem Marca;Bomber Jacket de Lã Pura;189;229;Jaqueta de lã oversized estilo bomber, forrada, com dois bolsos grandes na parte da frente. Garimapado em Buenos Aires. Argentina.;M;Vintage;;DISPONIVEL;2018-11-17 02:20:09.707395;VERIFICADO
16560;Sem Marca;Bomber Jacket Vintage Couro e Pelos;199;399;Bomber jacket, com recortes em couro marrom, preto e tricô vinho estampado. Forrada com pelo preto sintético no corpo e na gola. Dois bolsos na parte da frente. Peça para frio intenso.;GG;Vintage;;VENDIDO;2018-11-17 03:28:59.713201;VERIFICADO
16561;Blow;Jaqueta Cotelê com Pelos Caramelo;149;199;Jaqueta em cotelê bege forrada com pelo sintético no corpo, gola e punhos. Levemente acinturada. Possui 4 bolsos na parte da frente. Garimapada em Buenos Aires. Argentina.;P;Vintage;;VENDIDO;2018-11-17 03:26:44.421392;VERIFICADO
16562;Mac Alpine;Parka Recortes Mac Alpine;199;359;Parka ampla, com recortes de diferentes cores. É forrada, com camadas de fibra interna. Tem um capuz que fica embutido na gola. Cintura ajustada. Possui 4 bolsos na parte da frente. Garimapada em Buenos Aires. Argentina.;G;Vintage;;VENDIDO;2018-11-17 02:41:16.775595;VERIFICADO
16563;Cuesta blanca;Casaco Cotelê Cuesta Blanca;199;199;Casaco em veludo cotelê preto, forrado com pelo no corpo e gola. Possui dois bolsos na frente e qautro botões. Garimapda em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 03:06:44.201460;VERIFICADO
16564;Mc Line;Bomber Jacket Oversized Lã e Couro;199;359;Bomber jacket oversized com recortes e detalhes em lã e couro. É toda forrada, com um tecido de algodão bem encorpado. Possui dois bolsos na parte da frente e um bolso interno. Garimapada em Buenos Aires. Argentina.;G;Vintage;;VENDIDO;2018-11-17 01:19:10.335912;VERIFICADO
16565;Vov;Jaqueta Cotelê VOV;199;199;Jaqueta em cotelê bege forrada com pelo sintético no corpo e gola. Levemente acinturada. Possui 4 bolsos na parte da frente. Garimapada em Buenos Aires. Argentina.;P;Vintage;;VENDIDO;2018-11-17 03:19:35.595217;VERIFICADO
16566;Alpine;Bomber Jacket Alpine;189;359;Bomber jacket oversized em nylon com recortes coloridos. Forrada em malha de algodão. Possui dois bolsos na parte da frente. Peça vintage, anos 80, garimapada em Buenos Aires. Argentina.;G;Vintage;;VENDIDO;2018-11-17 03:38:36.136981;VERIFICADO
16567;Lacar;Jaqueta Dupla Face Lacar;199;399;Jaqueta dupla face, com camadas de lã interna. De um lado é lisa na cor vinho, com dois bolsos na parte da frente. Do outro lado é estampada, com dois bolsos na parte da frente. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;2018-11-17 01:08:58.117230;VERIFICADO
